date,channel,campaign_id,campaign_name,spend,impressions,clicks
2024-03-22,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,598.97,204882,2623
2024-03-22,Meta,fb_prospect_02,FB – Prospecting Interest EU,557.15,188560,2140
2024-03-22,Referral,referral_mgm_01,Referral – Member Get Member,1654.77,0,0
2024-03-22,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,502.87,224791,1841
2024-03-22,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,435.72,179726,1464
2024-03-23,Google App Campaigns,goog_ac_01,Google – App Campaign NL,464.66,132088,1866
2024-03-23,Google App Campaigns,goog_ac_02,Google – App Campaign EU,424.7,117484,1895
2024-03-23,Google Brand Search,goog_brand_01,Google – Brand Search,151.99,10590,1610
2024-03-23,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,551.12,49121,1802
2024-03-23,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,614.13,210690,2350
2024-03-23,Meta,fb_prospect_02,FB – Prospecting Interest EU,699.79,221261,2495
2024-03-23,Referral,referral_mgm_01,Referral – Member Get Member,1952.59,0,0
2024-03-23,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,406.88,189400,1521
2024-03-23,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,450.62,187267,1614
2024-03-24,Google App Campaigns,goog_ac_01,Google – App Campaign NL,416.98,107976,1654
2024-03-24,Google App Campaigns,goog_ac_02,Google – App Campaign EU,436.12,114607,1753
2024-03-24,Google Brand Search,goog_brand_01,Google – Brand Search,139.76,9159,1271
2024-03-24,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,626.91,55436,1822
2024-03-24,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,666.83,205316,2699
2024-03-24,Meta,fb_prospect_02,FB – Prospecting Interest EU,611.42,210957,2727
2024-03-24,Referral,referral_mgm_01,Referral – Member Get Member,2297.22,0,0
2024-03-24,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,417.07,197345,1693
2024-03-24,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,493.77,205403,1545
2024-03-25,Google App Campaigns,goog_ac_01,Google – App Campaign NL,353.8,90714,1236
2024-03-25,Google App Campaigns,goog_ac_02,Google – App Campaign EU,354.92,101600,1570
2024-03-25,Google Brand Search,goog_brand_01,Google – Brand Search,114.09,7928,1278
2024-03-25,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,472.49,39382,1309
2024-03-25,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,556.94,196964,2258
2024-03-25,Meta,fb_prospect_02,FB – Prospecting Interest EU,487.46,154316,1859
2024-03-25,Referral,referral_mgm_01,Referral – Member Get Member,2167.07,0,0
2024-03-25,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,352.93,161488,1249
2024-03-25,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,425.92,181531,1335
2024-03-26,Google App Campaigns,goog_ac_01,Google – App Campaign NL,327.86,83977,1173
2024-03-26,Google App Campaigns,goog_ac_02,Google – App Campaign EU,386.61,104485,1640
2024-03-26,Google Brand Search,goog_brand_01,Google – Brand Search,127.49,8869,1252
2024-03-26,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,449.85,39162,1343
2024-03-26,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,500.36,168197,1855
2024-03-26,Meta,fb_prospect_02,FB – Prospecting Interest EU,568.57,193063,2335
2024-03-26,Referral,referral_mgm_01,Referral – Member Get Member,1396.21,0,0
2024-03-26,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,421.02,201627,1768
2024-03-26,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,425.75,176258,1307
2024-03-27,Google App Campaigns,goog_ac_01,Google – App Campaign NL,388.55,100949,1523
2024-03-27,Google App Campaigns,goog_ac_02,Google – App Campaign EU,334.97,85677,1197
2024-03-27,Google Brand Search,goog_brand_01,Google – Brand Search,120.51,8021,1210
2024-03-27,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,522.95,49369,1822
2024-03-27,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,484.62,159306,1891
2024-03-27,Meta,fb_prospect_02,FB – Prospecting Interest EU,492.9,169825,2180
2024-03-27,Referral,referral_mgm_01,Referral – Member Get Member,2244.8,0,0
2024-03-27,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,424.69,177294,1530
2024-03-27,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,347.17,148484,1269
2024-03-28,Google App Campaigns,goog_ac_01,Google – App Campaign NL,323.9,92133,1331
2024-03-28,Google App Campaigns,goog_ac_02,Google – App Campaign EU,365.75,96987,1425
2024-03-28,Google Brand Search,goog_brand_01,Google – Brand Search,129.17,8943,1332
2024-03-28,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,476.62,40245,1545
2024-03-28,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,582.1,183588,2226
2024-03-28,Meta,fb_prospect_02,FB – Prospecting Interest EU,488.17,156296,1698
2024-03-28,Referral,referral_mgm_01,Referral – Member Get Member,1528.53,0,0
2024-03-28,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,387.37,170361,1261
2024-03-28,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,349.5,166572,1327
2024-03-29,Google App Campaigns,goog_ac_01,Google – App Campaign NL,442.07,108497,1787
2024-03-29,Google App Campaigns,goog_ac_02,Google – App Campaign EU,405.3,100506,1494
2024-03-29,Google Brand Search,goog_brand_01,Google – Brand Search,140.3,9984,1442
2024-03-29,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,517.06,43403,1559
2024-03-29,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,648.55,224859,2856
2024-03-29,Meta,fb_prospect_02,FB – Prospecting Interest EU,586.45,208737,2472
2024-03-29,Referral,referral_mgm_01,Referral – Member Get Member,2524.09,0,0
2024-03-29,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,422.41,200372,1551
2024-03-29,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,411.05,178081,1507
2024-03-30,Google App Campaigns,goog_ac_01,Google – App Campaign NL,468.1,129811,2138
2024-03-30,Google App Campaigns,goog_ac_02,Google – App Campaign EU,431.03,117883,1698
2024-03-30,Google Brand Search,goog_brand_01,Google – Brand Search,140.65,9468,1482
2024-03-30,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,628.57,54677,2004
2024-03-30,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,606.22,191637,2380
2024-03-30,Meta,fb_prospect_02,FB – Prospecting Interest EU,682.32,210709,2502
2024-03-30,Referral,referral_mgm_01,Referral – Member Get Member,1756.43,0,0
2024-03-30,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,485.81,214571,1770
2024-03-30,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,471.83,208788,1820
2024-03-31,Google App Campaigns,goog_ac_01,Google – App Campaign NL,378.49,98128,1382
2024-03-31,Google App Campaigns,goog_ac_02,Google – App Campaign EU,456.36,128717,1832
2024-03-31,Google Brand Search,goog_brand_01,Google – Brand Search,131.51,8463,1313
2024-03-31,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,590.47,49373,1650
2024-03-31,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,620.94,194587,2144
2024-03-31,Meta,fb_prospect_02,FB – Prospecting Interest EU,655.32,223875,2773
2024-03-31,Referral,referral_mgm_01,Referral – Member Get Member,1959.76,0,0
2024-03-31,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,461.79,218608,1719
2024-03-31,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,477.06,206678,1622
2024-04-01,Google App Campaigns,goog_ac_01,Google – App Campaign NL,315.71,82842,1335
2024-04-01,Google App Campaigns,goog_ac_02,Google – App Campaign EU,365.93,96705,1576
2024-04-01,Google Brand Search,goog_brand_01,Google – Brand Search,119.71,8148,1181
2024-04-01,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,513.18,44317,1564
2024-04-01,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,494.14,168019,1943
2024-04-01,Meta,fb_prospect_02,FB – Prospecting Interest EU,584.99,191865,2387
2024-04-01,Referral,referral_mgm_01,Referral – Member Get Member,1770.39,0,0
2024-04-01,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,421.82,178551,1440
2024-04-01,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,402.56,191880,1568
2024-04-02,Google App Campaigns,goog_ac_01,Google – App Campaign NL,338.47,86760,1323
2024-04-02,Google App Campaigns,goog_ac_02,Google – App Campaign EU,348.8,88829,1416
2024-04-02,Google Brand Search,goog_brand_01,Google – Brand Search,115.28,8050,1288
2024-04-02,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,513.93,43253,1363
2024-04-02,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,558.35,193935,2317
2024-04-02,Meta,fb_prospect_02,FB – Prospecting Interest EU,519.51,165972,2048
2024-04-02,Referral,referral_mgm_01,Referral – Member Get Member,2099.68,0,0
2024-04-02,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,720.85,341530,2963
2024-04-02,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,831.28,397725,3336
2024-04-03,Google App Campaigns,goog_ac_01,Google – App Campaign NL,325.53,90846,1299
2024-04-03,Google App Campaigns,goog_ac_02,Google – App Campaign EU,389.43,106563,1473
2024-04-03,Google Brand Search,goog_brand_01,Google – Brand Search,121.5,8100,1260
2024-04-03,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,510.75,43049,1482
2024-04-03,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,481.4,158483,1946
2024-04-03,Meta,fb_prospect_02,FB – Prospecting Interest EU,579.55,208044,2281
2024-04-03,Referral,referral_mgm_01,Referral – Member Get Member,1733.56,0,0
2024-04-03,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,701.34,325387,2402
2024-04-03,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,747.74,358840,2693
2024-04-04,Google App Campaigns,goog_ac_01,Google – App Campaign NL,343.95,95938,1534
2024-04-04,Google App Campaigns,goog_ac_02,Google – App Campaign EU,383.98,101028,1460
2024-04-04,Google Brand Search,goog_brand_01,Google – Brand Search,131.32,8255,1331
2024-04-04,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,501.25,46703,1631
2024-04-04,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,585.06,189350,2254
2024-04-04,Meta,fb_prospect_02,FB – Prospecting Interest EU,515.52,159506,1979
2024-04-04,Referral,referral_mgm_01,Referral – Member Get Member,2098.01,0,0
2024-04-04,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,796.14,381696,3357
2024-04-04,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,771.03,320485,2679
2024-04-05,Google App Campaigns,goog_ac_01,Google – App Campaign NL,391.54,110437,1763
2024-04-05,Google App Campaigns,goog_ac_02,Google – App Campaign EU,431.8,121026,1667
2024-04-05,Google Brand Search,goog_brand_01,Google – Brand Search,152.72,10187,1604
2024-04-05,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,553.23,51047,1699
2024-04-05,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,620.37,215876,2349
2024-04-05,Meta,fb_prospect_02,FB – Prospecting Interest EU,653.02,228926,2564
2024-04-05,Referral,referral_mgm_01,Referral – Member Get Member,2258.9,0,0
2024-04-05,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,832.26,349387,2813
2024-04-05,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,825.94,340818,2453
2024-04-06,Google App Campaigns,goog_ac_01,Google – App Campaign NL,390.55,106704,1583
2024-04-06,Google App Campaigns,goog_ac_02,Google – App Campaign EU,416.81,117819,1935
2024-04-06,Google Brand Search,goog_brand_01,Google – Brand Search,149.39,9622,1510
2024-04-06,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,618.39,52261,1726
2024-04-06,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,567.4,179337,2012
2024-04-06,Meta,fb_prospect_02,FB – Prospecting Interest EU,678.85,222608,2932
2024-04-06,Referral,referral_mgm_01,Referral – Member Get Member,1826.27,0,0
2024-04-06,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,913.79,397544,3001
2024-04-06,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,857.1,396261,2928
2024-04-07,Google App Campaigns,goog_ac_01,Google – App Campaign NL,434.09,113633,1625
2024-04-07,Google App Campaigns,goog_ac_02,Google – App Campaign EU,430.05,111280,1690
2024-04-07,Google Brand Search,goog_brand_01,Google – Brand Search,134.06,9501,1466
2024-04-07,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,591.66,48940,1541
2024-04-07,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,645.36,214644,2451
2024-04-07,Meta,fb_prospect_02,FB – Prospecting Interest EU,617.7,214396,2740
2024-04-07,Referral,referral_mgm_01,Referral – Member Get Member,2200.73,0,0
2024-04-07,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,936.29,419517,3576
2024-04-07,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,968.17,397703,2894
2024-04-08,Google App Campaigns,goog_ac_01,Google – App Campaign NL,331.43,87288,1224
2024-04-08,Google App Campaigns,goog_ac_02,Google – App Campaign EU,325.24,91729,1325
2024-04-08,Google Brand Search,goog_brand_01,Google – Brand Search,113.23,7681,1084
2024-04-08,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,457.19,37747,1283
2024-04-08,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,489.11,165273,1862
2024-04-08,Meta,fb_prospect_02,FB – Prospecting Interest EU,547.62,174189,1922
2024-04-08,Referral,referral_mgm_01,Referral – Member Get Member,1395.39,0,0
2024-04-08,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,707.54,334097,2655
2024-04-08,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,763.59,363022,2648
2024-04-09,Google App Campaigns,goog_ac_01,Google – App Campaign NL,317.5,83328,1205
2024-04-09,Google App Campaigns,goog_ac_02,Google – App Campaign EU,394.89,106599,1695
2024-04-09,Google Brand Search,goog_brand_01,Google – Brand Search,119.82,8589,1257
2024-04-09,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,435.58,41683,1457
2024-04-09,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,477.37,168094,2119
2024-04-09,Meta,fb_prospect_02,FB – Prospecting Interest EU,565.3,189218,2495
2024-04-09,Referral,referral_mgm_01,Referral – Member Get Member,2080.61,0,0
2024-04-09,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,419.79,199399,1467
2024-04-09,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,347.82,145071,1187
2024-04-10,Google App Campaigns,goog_ac_01,Google – App Campaign NL,393.01,112058,1643
2024-04-10,Google App Campaigns,goog_ac_02,Google – App Campaign EU,341.89,90455,1374
2024-04-10,Google Brand Search,goog_brand_01,Google – Brand Search,114.84,7467,1092
2024-04-10,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,468.67,42717,1511
2024-04-10,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,571.13,193097,2251
2024-04-10,Meta,fb_prospect_02,FB – Prospecting Interest EU,513.49,169287,2085
2024-04-10,Referral,referral_mgm_01,Referral – Member Get Member,2577.73,0,0
2024-04-10,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,374.56,168728,1248
2024-04-10,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,367.51,155319,1143
2024-04-11,Google App Campaigns,goog_ac_01,Google – App Campaign NL,318.22,90906,1333
2024-04-11,Google App Campaigns,goog_ac_02,Google – App Campaign EU,392.77,106061,1432
2024-04-11,Google Brand Search,goog_brand_01,Google – Brand Search,106.36,7366,1181
2024-04-11,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,420.62,38467,1362
2024-04-11,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,557.2,178524,2281
2024-04-11,Meta,fb_prospect_02,FB – Prospecting Interest EU,578.87,195962,2430
2024-04-11,Referral,referral_mgm_01,Referral – Member Get Member,2054.79,0,0
2024-04-11,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,346.64,145830,1218
2024-04-11,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,373.78,158536,1283
2024-04-12,Google App Campaigns,goog_ac_01,Google – App Campaign NL,431.55,123649,2025
2024-04-12,Google App Campaigns,goog_ac_02,Google – App Campaign EU,464.31,117627,1797
2024-04-12,Google Brand Search,goog_brand_01,Google – Brand Search,154.75,10285,1561
2024-04-12,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,619.11,53926,1736
2024-04-12,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,610.81,205723,2354
2024-04-12,Meta,fb_prospect_02,FB – Prospecting Interest EU,578.68,201377,2414
2024-04-12,Referral,referral_mgm_01,Referral – Member Get Member,2114.71,0,0
2024-04-12,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,460.4,203500,1466
2024-04-12,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,492.5,212959,1832
2024-04-13,Google App Campaigns,goog_ac_01,Google – App Campaign NL,429.9,113973,1773
2024-04-13,Google App Campaigns,goog_ac_02,Google – App Campaign EU,393.24,107688,1575
2024-04-13,Google Brand Search,goog_brand_01,Google – Brand Search,144.77,9209,1281
2024-04-13,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,583.77,48071,1669
2024-04-13,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,674.57,237006,2721
2024-04-13,Meta,fb_prospect_02,FB – Prospecting Interest EU,600.33,212095,2302
2024-04-13,Referral,referral_mgm_01,Referral – Member Get Member,2323.96,0,0
2024-04-13,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,514.12,232416,1831
2024-04-13,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,446.42,195792,1446
2024-04-14,Google App Campaigns,goog_ac_01,Google – App Campaign NL,420.72,103861,1567
2024-04-14,Google App Campaigns,goog_ac_02,Google – App Campaign EU,478.47,136956,1865
2024-04-14,Google Brand Search,goog_brand_01,Google – Brand Search,128.28,9148,1464
2024-04-14,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,595.63,51264,1938
2024-04-14,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,701.73,218218,2697
2024-04-14,Meta,fb_prospect_02,FB – Prospecting Interest EU,686.16,233632,2763
2024-04-14,Referral,referral_mgm_01,Referral – Member Get Member,2425.06,0,0
2024-04-14,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,426.35,184762,1358
2024-04-14,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,510.27,223338,1896
2024-04-15,Google App Campaigns,goog_ac_01,Google – App Campaign NL,329.92,84966,1392
2024-04-15,Google App Campaigns,goog_ac_02,Google – App Campaign EU,321.79,90852,1418
2024-04-15,Google Brand Search,goog_brand_01,Google – Brand Search,132.77,8322,1321
2024-04-15,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,510.46,48828,1824
2024-04-15,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,533.5,174908,2074
